iter	Passed	Remaining
3216	106831	59210
3217	106864	59177
3218	106894	59142
3219	106924	59107
3220	106962	59076
3221	106998	59044
3222	107029	59010
3223	107063	58977
3224	107093	58942
3225	107122	58907
3226	107155	58874
3227	107189	58841
3228	107222	58807
3229	107256	58775
3230	107284	58739
3231	107313	58703
3232	107347	58671
3233	107382	58638
3234	107421	58608
3235	107457	58577
3236	107491	58543
3237	107525	58511
3238	107558	58477
3239	107588	58443
3240	107622	58410
3241	107657	58378
3242	107688	58343
3243	107718	58309
3244	107753	58276
3245	107784	58242
3246	107817	58208
3247	107853	58177
3248	107883	58142
3249	107913	58107
3250	107947	58074
3251	107979	58040
3252	108011	58006
3253	108044	57973
3254	108081	57942
3255	108112	57907
3256	108142	57873
3257	108175	57839
3258	108206	57805
3259	108238	57771
3260	108272	57738
3261	108306	57706
3262	108342	57674
3263	108375	57640
3264	108404	57605
3265	108434	57570
3266	108465	57536
3267	108495	57501
3268	108529	57468
3269	108564	57436
3270	108594	57401
3271	108626	57367
3272	108658	57333
3273	108688	57298
3274	108720	57265
3275	108756	57233
3276	108788	57199
3277	108818	57164
3278	108848	57129
3279	108878	57094
3280	108908	57060
3281	108940	57025
3282	108974	56993
3283	109007	56960
3284	109039	56926
3285	109072	56892
3286	109101	56857
3287	109130	56822
3288	109161	56787
3289	109198	56756
3290	109230	56722
3291	109260	56687
3292	109290	56653
3293	109321	56618
3294	109354	56585
3295	109387	56552
3296	109423	56520
3297	109461	56490
3298	109495	56457
3299	109528	56423
3300	109564	56392
3301	109600	56360
3302	109636	56328
3303	109684	56303
3304	109716	56269
3305	109747	56234
3306	109779	56200
3307	109808	56165
3308	109845	56134
3309	109878	56101
3310	109907	56066
3311	109938	56031
3312	109967	55996
3313	109998	55961
3314	110031	55928
3315	110066	55896
3316	110099	55862
3317	110131	55829
3318	110163	55795
3319	110194	55760
3320	110224	55726
3321	110256	55692
3322	110293	55661
3323	110330	55629
3324	110362	55596
3325	110393	55562
3326	110422	55526
3327	110451	55491
3328	110484	55457
3329	110519	55425
3330	110551	55391
3331	110582	55357
3332	110609	55321
3333	110630	55282
3334	110650	55242
3335	110670	55202
3336	110701	55168
3337	110735	55135
3338	110768	55102
3339	110800	55068
3340	110833	55035
3341	110864	55000
3342	110893	54965
3343	110924	54931
3344	110957	54898
3345	110989	54864
3346	111020	54830
3347	111050	54795
3348	111082	54761
3349	111112	54727
3350	111145	54693
3351	111179	54661
3352	111212	54627
3353	111245	54594
3354	111276	54560
3355	111307	54526
3356	111338	54491
3357	111370	54458
3358	111404	54425
3359	111437	54392
3360	111467	54357
3361	111497	54322
3362	111527	54287
3363	111558	54253
3364	111589	54219
3365	111624	54187
3366	111661	54156
3367	111697	54124
3368	111730	54091
3369	111763	54057
3370	111793	54022
3371	111827	53990
3372	111862	53958
3373	111898	53925
3374	111924	53889
3375	111949	53852
3376	111975	53815
3377	112005	53781
3378	112039	53748
3379	112070	53714
3380	112102	53680
3381	112133	53646
3382	112162	53611
3383	112190	53575
3384	112222	53541
3385	112256	53509
3386	112292	53477
3387	112322	53442
3388	112353	53408
3389	112387	53375
3390	112423	53344
3391	112457	53311
3392	112490	53278
3393	112522	53244
3394	112556	53211
3395	112585	53176
3396	112617	53142
3397	112650	53109
3398	112687	53078
3399	112718	53044
3400	112751	53010
3401	112781	52976
3402	112813	52942
3403	112844	52908
3404	112877	52875
3405	112910	52841
3406	112946	52809
3407	112977	52776
3408	113006	52740
3409	113037	52706
3410	113068	52672
3411	113102	52639
3412	113138	52607
3413	113168	52573
3414	113197	52538
3415	113230	52504
3416	113261	52471
3417	113291	52436
3418	113322	52402
3419	113356	52369
3420	113391	52336
3421	113421	52302
3422	113445	52265
3423	113466	52226
3424	113494	52190
3425	113525	52156
3426	113559	52123
3427	113593	52091
3428	113626	52057
3429	113659	52024
3430	113690	51990
3431	113722	51957
3432	113757	51924
3433	113800	51896
3434	113831	51862
3435	113862	51827
3436	113891	51792
3437	113922	51758
3438	113953	51724
3439	113987	51692
3440	114024	51660
3441	114061	51629
3442	114090	51594
3443	114121	51560
3444	114156	51527
3445	114187	51493
3446	114218	51459
3447	114254	51427
3448	114287	51394
3449	114319	51361
3450	114351	51327
3451	114381	51292
3452	114413	51259
3453	114449	51227
3454	114478	51192
3455	114508	51157
3456	114538	51123
3457	114566	51087
3458	114586	51048
3459	114606	51009
3460	114641	50977
3461	114674	50944
3462	114706	50910
3463	114738	50876
3464	114771	50843
3465	114800	50808
3466	114829	50773
3467	114868	50743
3468	114901	50710
3469	114933	50676
3470	114966	50643
3471	114995	50608
3472	115026	50574
3473	115058	50541
3474	115091	50507
3475	115127	50475
3476	115162	50443
3477	115192	50409
3478	115223	50375
3479	115258	50342
3480	115287	50308
3481	115320	50274
3482	115355	50242
3483	115390	50210
3484	115421	50175
3485	115452	50142
3486	115484	50108
3487	115514	50073
3488	115545	50039
3489	115580	50007
3490	115611	49973
3491	115642	49939
3492	115674	49905
3493	115703	49871
3494	115736	49837
3495	115769	49804
3496	115803	49772
3497	115839	49740
3498	115875	49708
3499	115904	49673
3500	115935	49639
3501	115967	49605
3502	116002	49573
3503	116039	49541
3504	116071	49508
3505	116101	49473
3506	116131	49439
3507	116161	49405
3508	116192	49371
3509	116225	49337
3510	116276	49312
3511	116309	49279
3512	116340	49245
3513	116374	49212
3514	116406	49178
3515	116438	49145
3516	116472	49112
3517	116504	49078
3518	116536	49045
3519	116566	49010
3520	116599	48977
3521	116621	48940
3522	116641	48901
3523	116675	48868
3524	116709	48835
3525	116741	48802
3526	116772	48768
3527	116801	48733
3528	116832	48699
3529	116864	48665
3530	116898	48633
3531	116930	48599
3532	116959	48564
3533	116990	48530
3534	117020	48496
3535	117051	48462
3536	117085	48429
3537	117122	48398
3538	117153	48364
3539	117185	48330
3540	117216	48296
3541	117245	48262
3542	117276	48227
3543	117308	48194
3544	117341	48161
3545	117374	48128
3546	117404	48093
3547	117433	48059
3548	117464	48025
3549	117498	47992
3550	117529	47958
3551	117561	47924
3552	117596	47892
3553	117628	47858
3554	117658	47824
3555	117687	47789
3556	117715	47754
3557	117746	47720
3558	117780	47687
3559	117814	47655
3560	117843	47620
3561	117874	47586
3562	117911	47554
3563	117943	47521
3564	117975	47488
3565	118003	47452
3566	118022	47414
3567	118051	47379
3568	118082	47345
3569	118112	47311
3570	118140	47276
3571	118172	47242
3572	118207	47210
3573	118253	47182
3574	118285	47148
3575	118317	47115
3576	118346	47080
3577	118376	47046
3578	118407	47012
3579	118440	46979
3580	118476	46947
3581	118507	46913
3582	118538	46879
3583	118571	46846
3584	118604	46813
3585	118636	46779
3586	118670	46746
3587	118702	46713
3588	118733	46679
3589	118764	46645
3590	118794	46611
3591	118825	46577
3592	118857	46544
3593	118891	46511
3594	118923	46477
3595	118957	46444
3596	118984	46409
3597	119016	46376
3598	119048	46342
3599	119084	46310
3600	119117	46277
3601	119150	46244
3602	119181	46210
3603	119212	46176
3604	119242	46142
3605	119273	46108
3606	119306	46075
3607	119340	46042
3608	119373	46009
3609	119396	45972
3610	119421	45936
3611	119449	45901
3612	119480	45867
3613	119510	45833
3614	119544	45800
3615	119577	45767
3616	119612	45735
3617	119646	45702
3618	119677	45668
3619	119708	45634
3620	119742	45602
3621	119778	45569
3622	119808	45535
3623	119839	45502
3624	119872	45469
3625	119905	45435
3626	119935	45401
3627	119970	45369
3628	120006	45337
3629	120043	45305
3630	120072	45271
3631	120103	45237
3632	120136	45204
3633	120167	45170
3634	120201	45137
3635	120237	45105
3636	120274	45073
3637	120303	45039
3638	120334	45005
3639	120364	44971
3640	120396	44937
3641	120428	44904
3642	120476	44877
3643	120506	44842
3644	120536	44808
3645	120567	44774
3646	120599	44741
3647	120630	44707
3648	120665	44675
3649	120699	44642
3650	120728	44607
3651	120760	44574
3652	120790	44540
3653	120818	44505
3654	120852	44472
3655	120886	44439
3656	120917	44406
3657	120949	44372
3658	120980	44338
3659	121011	44304
3660	121043	44271
3661	121076	44238
3662	121108	44204
3663	121143	44172
3664	121178	44140
3665	121222	44110
3666	121298	44093
3667	121352	44068
3668	121400	44040
3669	121430	44006
3670	121460	43971
3671	121491	43938
3672	121523	43904
3673	121561	43873
3674	121600	43842
3675	121636	43810
3676	121680	43780
3677	121720	43750
3678	121760	43719
3679	121799	43688
3680	121835	43657
3681	121870	43624
3682	121904	43591
3683	121946	43561
3684	122008	43539
3685	122056	43511
3686	122100	43481
3687	122145	43453
3688	122179	43420
3689	122225	43391
3690	122263	43360
3691	122304	43329
3692	122344	43299
3693	122381	43267
3694	122414	43234
3695	122443	43199
3696	122472	43165
3697	122496	43128
3698	122519	43092
3699	122545	43056
3700	122574	43021
3701	122606	42988
3702	122646	42957
3703	122688	42927
3704	122733	42898
3705	122776	42868
3706	122815	42838
3707	122860	42808
3708	122918	42784
3709	122964	42755
3710	123003	42724
3711	123042	42693
3712	123078	42661
3713	123103	42625
3714	123128	42589
3715	123153	42553
3716	123177	42517
3717	123203	42481
3718	123231	42446
3719	123273	42416
3720	123323	42389
3721	123367	42359
3722	123405	42328
3723	123446	42298
3724	123480	42265
3725	123512	42231
3726	123546	42198
3727	123589	42169
3728	123624	42136
3729	123654	42102
3730	123684	42067
3731	123714	42033
3732	123743	41999
3733	123775	41965
3734	123806	41931
3735	123841	41899
3736	123876	41866
3737	123908	41833
3738	123937	41798
3739	123968	41764
3740	124001	41731
3741	124033	41698
3742	124066	41664
3743	124099	41631
3744	124135	41599
3745	124186	41572
3746	124233	41543
3747	124303	41522
3748	124350	41494
3749	124401	41467
3750	124447	41438
3751	124509	41414
3752	124568	41390
3753	124619	41362
3754	124663	41333
3755	124702	41301
3756	124732	41267
3757	124760	41232
3758	124789	41198
3759	124822	41164
3760	124860	41133
3761	124903	41103
3762	124950	41074
3763	124989	41043
3764	125031	41013
3765	125079	40984
3766	125126	40955
3767	125171	40926
3768	125213	40896
3769	125250	40864
3770	125290	40833
3771	125328	40801
3772	125373	40772
3773	125409	40739
3774	125447	40708
3775	125484	40676
3776	125520	40643
3777	125555	40611
3778	125604	40583
3779	125649	40553
3780	125681	40519
3781	125712	40485
3782	125747	40453
3783	125784	40421
3784	125827	40391
3785	125864	40359
3786	125903	40327
3787	125934	40293
3788	125967	40260
3789	126015	40232
3790	126062	40203
3791	126097	40170
3792	126138	40139
3793	126185	40110
3794	126231	40081
3795	126300	40059
3796	126354	40032
3797	126402	40004
3798	126448	39974
3799	126529	39956
3800	126580	39929
3801	126627	39899
3802	126669	39869
3803	126702	39836
3804	126749	39806
3805	126788	39775
3806	126818	39741
3807	126846	39706
3808	126883	39673
3809	126933	39645
3810	126991	39620
3811	127049	39594
3812	127083	39561
3813	127130	39532
3814	127191	39507
3815	127252	39482
3816	127285	39449
3817	127344	39424
3818	127396	39396
3819	127446	39368
3820	127494	39339
3821	127569	39318
3822	127609	39287
3823	127660	39259
3824	127707	39230
3825	127741	39197
3826	127786	39167
3827	127840	39140
3828	127893	39112
3829	127940	39083
3830	128006	39060
3831	128080	39039
3832	128135	39012
3833	128192	38986
3834	128248	38959
3835	128317	38936
3836	128383	38913
3837	128427	38883
3838	128517	38866
3839	128604	38849
3840	128684	38829
3841	128740	38803
3842	128820	38783
3843	128891	38761
3844	128955	38736
3845	129026	38714
3846	129092	38690
3847	129167	38669
3848	129246	38649
3849	129325	38629
3850	129423	38615
3851	129496	38593
3852	129573	38572
3853	129638	38548
3854	129696	38521
3855	129735	38489
3856	129804	38466
3857	129866	38441
3858	129923	38414
3859	129963	38382
3860	130006	38351
3861	130065	38326
3862	130139	38304
3863	130218	38283
3864	130295	38262
3865	130339	38231
3866	130395	38204
3867	130434	38172
3868	130492	38145
3869	130536	38115
3870	130571	38081
3871	130614	38051
3872	130685	38027
3873	130749	38003
3874	130807	37976
3875	130861	37948
3876	130898	37915
3877	130963	37890
3878	131000	37858
3879	131052	37829
3880	131085	37795
3881	131125	37763
3882	131163	37730
3883	131212	37701
3884	131256	37670
3885	131285	37635
3886	131315	37600
3887	131344	37565
3888	131378	37531
3889	131410	37497
3890	131438	37462
3891	131490	37433
3892	131550	37407
3893	131622	37384
3894	131714	37367
3895	131786	37344
3896	131913	37336
3897	131996	37316
3898	132055	37289
3899	132120	37264
3900	132164	37233
3901	132229	37208
3902	132274	37177
3903	132326	37149
3904	132366	37116
3905	132431	37091
3906	132491	37064
3907	132578	37045
3908	132624	37015
3909	132688	36989
3910	132779	36971
3911	132823	36940
3912	132877	36912
3913	132923	36881
3914	133024	36866
3915	133091	36841
3916	133154	36815
3917	133202	36785
3918	133266	36759
3919	133329	36733
3920	133381	36704
3921	133473	36686
3922	133539	36661
3923	133611	36637
3924	133652	36605
3925	133692	36572
3926	133751	36545
3927	133786	36512
3928	133823	36478
3929	133906	36457
3930	133965	36430
3931	134002	36397
3932	134064	36370
3933	134141	36348
3934	134214	36324
3935	134260	36294
3936	134337	36271
3937	134409	36247
3938	134453	36216
3939	134512	36188
3940	134580	36163
3941	134649	36138
3942	134721	36114
3943	134798	36091
3944	134841	36060
3945	134905	36034
3946	134957	36004
3947	135009	35975
3948	135050	35942
3949	135122	35918
3950	135168	35887
3951	135234	35861
3952	135294	35834
3953	135359	35808
3954	135393	35774
3955	135425	35739
3956	135467	35707
3957	135505	35673
3958	135558	35644
3959	135597	35611
3960	135664	35585
3961	135724	35558
3962	135764	35525
3963	135816	35495
3964	135850	35461
3965	135909	35433
3966	135971	35406
3967	136063	35387
3968	136102	35354
3969	136158	35325
3970	136200	35293
3971	136238	35260
3972	136286	35229
3973	136326	35196
3974	136362	35162
3975	136397	35128
3976	136432	35094
3977	136467	35060
3978	136502	35026
3979	136558	34997
3980	136599	34964
3981	136669	34939
3982	136757	34919
3983	136804	34887
3984	136897	34868
3985	136965	34842
3986	137005	34809
3987	137080	34785
3988	137138	34757
3989	137200	34729
3990	137262	34702
3991	137319	34673
3992	137391	34648
3993	137457	34622
3994	137517	34594
3995	137559	34562
3996	137623	34534
3997	137678	34505
3998	137719	34472
3999	137784	34446
4000	137822	34412
4001	137887	34385
4002	137931	34353
4003	138002	34328
4004	138074	34303
4005	138137	34275
4006	138191	34246
4007	138264	34221
4008	138330	34194
4009	138403	34169
4010	138478	34145
4011	138522	34112
4012	138563	34079
4013	138621	34050
4014	138657	34016
4015	138689	33981
4016	138732	33949
4017	138795	33921
4018	138843	33890
4019	138894	33859
4020	138927	33824
4021	138960	33789
4022	138993	33755
4023	139002	33714
4024	139031	33678
4025	139112	33655
4026	139176	33627
4027	139230	33597
4028	139263	33562
4029	139292	33526
4030	139322	33491
4031	139368	33459
4032	139410	33426
4033	139455	33394
4034	139506	33364
4035	139540	33329
4036	139589	33298
4037	139634	33265
4038	139674	33232
4039	139701	33196
4040	139747	33164
4041	139776	33128
4042	139821	33096
4043	139851	33060
4044	139878	33024
4045	139905	32988
4046	139933	32951
4047	139961	32915
4048	139996	32881
4049	140049	32851
4050	140075	32814
4051	140104	32778
4052	140131	32742
4053	140158	32705
4054	140188	32670
4055	140233	32638
4056	140262	32602
4057	140288	32565
4058	140317	32529
4059	140343	32493
4060	140387	32460
4061	140419	32425
4062	140462	32393
4063	140506	32360
4064	140533	32324
4065	140561	32288
4066	140588	32252
4067	140617	32216
4068	140648	32180
4069	140677	32144
4070	140705	32108
4071	140731	32072
4072	140759	32036
4073	140808	32005
4074	140840	31969
4075	140872	31934
4076	140918	31902
4077	140947	31867
4078	141004	31837
4079	141053	31806
4080	141145	31784
4081	141230	31761
4082	141296	31733
4083	141357	31705
4084	141393	31670
4085	141424	31635
4086	141453	31599
4087	141486	31564
4088	141531	31532
4089	141587	31502
4090	141642	31472
4091	141732	31449
4092	141820	31427
4093	141881	31398
4094	141936	31368
4095	141984	31336
4096	142018	31301
4097	142047	31265
4098	142076	31229
4099	142102	31193
4100	142130	31157
4101	142173	31124
4102	142210	31090
4103	142255	31057
4104	142297	31024
4105	142341	30991
4106	142390	30960
4107	142459	30933
4108	142509	30901
4109	142557	30870
4110	142587	30834
4111	142620	30799
4112	142651	30763
4113	142683	30728
4114	142726	30695
4115	142759	30660
4116	142792	30625
4117	142824	30590
4118	142858	30555
4119	142889	30520
4120	142940	30488
4121	142971	30453
4122	143001	30417
4123	143031	30381
4124	143062	30346
4125	143097	30311
4126	143149	30280
4127	143185	30246
4128	143245	30217
4129	143297	30186
4130	143326	30150
4131	143372	30117
4132	143414	30084
4133	143443	30048
4134	143471	30012
4135	143503	29977
4136	143533	29941
4137	143574	29908
4138	143602	29872
4139	143645	29839
4140	143703	29809
4141	143751	29777
4142	143801	29745
4143	143855	29715
4144	143895	29681
4145	143960	29653
4146	144005	29620
4147	144079	29593
4148	144141	29564
4149	144183	29531
4150	144250	29503
4151	144312	29474
4152	144351	29440
4153	144394	29407
4154	144456	29378
4155	144496	29344
4156	144527	29308
4157	144553	29272
4158	144585	29236
4159	144592	29196
4160	144638	29164
4161	144661	29126
4162	144715	29096
4163	144746	29060
4164	144801	29029
4165	144863	29000
4166	144897	28965
4167	144932	28930
4168	144962	28895
4169	144992	28859
4170	145023	28823
4171	145054	28788
4172	145095	28754
4173	145125	28719
4174	145152	28682
4175	145202	28650
4176	145236	28616
4177	145268	28580
4178	145301	28545
4179	145360	28515
4180	145415	28484
4181	145454	28451
4182	145519	28422
4183	145556	28387
4184	145602	28355
4185	145648	28322
4186	145713	28293
4187	145759	28260
4188	145806	28228
4189	145835	28192
4190	145861	28156
4191	145890	28120
4192	145925	28085
4193	145956	28049
4194	145984	28013
4195	146027	27980
4196	146055	27944
4197	146083	27908
4198	146109	27871
4199	146138	27835
4200	146184	27803
4201	146222	27769
4202	146250	27732
4203	146293	27699
4204	146323	27663
4205	146351	27627
4206	146384	27592
4207	146430	27560
4208	146498	27531
4209	146554	27500
4210	146603	27468
4211	146659	27437
4212	146705	27405
4213	146744	27370
4214	146777	27335
4215	146848	27307
4216	146882	27272
4217	146937	27241
4218	146975	27207
4219	147014	27173
4220	147062	27140
4221	147095	27105
4222	147158	27075
4223	147202	27042
4224	147256	27011
4225	147295	26977
4226	147342	26944
4227	147397	26913
4228	147435	26879
4229	147498	26849
4230	147560	26819
4231	147615	26788
4232	147666	26756
4233	147712	26723
4234	147759	26690
4235	147813	26659
4236	147861	26626
4237	147895	26591
4238	147954	26561
4239	148007	26529
4240	148042	26494
4241	148082	26460
4242	148114	26425
4243	148138	26388
4244	148171	26353
4245	148206	26318
4246	148249	26284
4247	148278	26248
4248	148306	26212
4249	148319	26174
4250	148348	26138
4251	148378	26102
4252	148431	26070
4253	148479	26037
4254	148542	26008
4255	148587	25974
4256	148659	25946
4257	148720	25916
4258	148756	25881
4259	148800	25847
4260	148851	25815
4261	148888	25781
4262	148916	25745
4263	148959	25711
4264	149006	25678
4265	149073	25649
4266	149118	25616
4267	149165	25583
4268	149198	25548
4269	149253	25516
4270	149293	25482
4271	149345	25450
4272	149388	25416
4273	149418	25380
4274	149446	25344
4275	149476	25308
4276	149509	25273
4277	149583	25245
4278	149618	25210
4279	149648	25174
4280	149692	25141
4281	149743	25108
4282	149825	25081
4283	149939	25059
4284	149991	25027
4285	150029	24993
4286	150083	24961
4287	150134	24929
4288	150184	24896
4289	150217	24861
4290	150262	24827
4291	150292	24791
4292	150344	24759
4293	150378	24724
4294	150432	24692
4295	150478	24659
4296	150527	24626
4297	150557	24590
4298	150608	24558
4299	150641	24523
4300	150691	24490
4301	150721	24454
4302	150762	24420
4303	150792	24384
4304	150820	24348
4305	150849	24312
4306	150878	24276
4307	150934	24244
4308	150976	24210
4309	151040	24180
4310	151070	24144
4311	151141	24115
4312	151189	24082
4313	151223	24047
4314	151272	24014
4315	151317	23980
4316	151351	23945
4317	151380	23909
4318	151413	23874
4319	151441	23838
4320	151505	23807
4321	151536	23771
4322	151582	23738
4323	151636	23706
4324	151700	23675
4325	151738	23641
4326	151818	23613
4327	151853	23578
4328	151906	23545
4329	151935	23509
4330	151970	23474
4331	152001	23438
4332	152050	23405
4333	152078	23369
4334	152106	23333
4335	152134	23297
4336	152164	23261
4337	152195	23225
4338	152226	23190
4339	152275	23157
4340	152311	23122
4341	152338	23085
4342	152366	23049
4343	152394	23013
4344	152425	22977
4345	152469	22944
4346	152534	22913
4347	152565	22877
4348	152598	22842
4349	152647	22809
4350	152693	22775
4351	152747	22743
4352	152781	22708
4353	152817	22673
4354	152881	22642
4355	152916	22607
4356	152971	22575
4357	153000	22539
4358	153052	22506
4359	153084	22471
4360	153129	22437
4361	153171	22403
4362	153198	22367
4363	153225	22330
4364	153253	22294
4365	153284	22258
4366	153334	22225
4367	153385	22193
4368	153415	22157
4369	153459	22123
4370	153517	22091
4371	153559	22057
4372	153608	22024
4373	153660	21991
4374	153729	21961
4375	153763	21926
4376	153804	21891
4377	153847	21857
4378	153899	21824
4379	153932	21789
4380	153966	21754
4381	154027	21722
4382	154062	21687
4383	154117	21655
4384	154194	21625
4385	154262	21595
4386	154312	21562
4387	154352	21527
4388	154407	21495
4389	154444	21460
4390	154488	21426
4391	154536	21392
4392	154568	21357
4393	154602	21322
4394	154698	21295
4395	154777	21266
4396	154850	21236
4397	154921	21205
4398	154956	21170
4399	155016	21138
4400	155092	21108
4401	155150	21076
4402	155206	21044
4403	155249	21010
4404	155315	20979
4405	155360	20945
4406	155407	20911
4407	155440	20875
4408	155495	20843
4409	155551	20810
4410	155614	20779
4411	155704	20751
4412	155743	20716
4413	155797	20683
4414	155877	20654
4415	155925	20620
4416	155980	20587
4417	156034	20554
4418	156099	20523
4419	156183	20494
4420	156247	20463
4421	156283	20427
4422	156336	20394
4423	156385	20361
4424	156440	20328
4425	156481	20293
4426	156533	20260
4427	156572	20225
4428	156620	20191
4429	156661	20157
4430	156707	20123
4431	156744	20088
4432	156796	20055
4433	156832	20019
4434	156887	19986
4435	156942	19953
4436	156979	19918
4437	157008	19882
4438	157064	19849
4439	157113	19816
4440	157155	19781
4441	157200	19747
4442	157230	19711
4443	157262	19675
4444	157301	19640
4445	157352	19607
4446	157411	19574
4447	157466	19541
4448	157497	19505
4449	157553	19472
4450	157610	19440
4451	157646	19404
4452	157700	19371
4453	157740	19336
4454	157799	19304
4455	157887	19275
4456	157985	19247
4457	158100	19221
4458	158157	19188
4459	158189	19152
4460	158244	19119
4461	158285	19085
4462	158331	19050
4463	158382	19017
4464	158436	18983
4465	158481	18949
4466	158526	18915
4467	158591	18883
4468	158637	18849
4469	158684	18814
4470	158727	18780
4471	158759	18744
4472	158793	18708
4473	158849	18675
4474	158902	18642
4475	158971	18610
4476	159041	18579
4477	159078	18543
4478	159109	18507
4479	159144	18472
4480	159191	18437
4481	159224	18402
4482	159272	18368
4483	159319	18333
4484	159350	18297
4485	159401	18264
4486	159439	18228
4487	159482	18194
4488	159540	18161
4489	159587	18126
4490	159617	18090
4491	159648	18054
4492	159679	18018
4493	159713	17982
4494	159763	17948
4495	159797	17913
4496	159846	17879
4497	159897	17845
4498	159949	17811
4499	160001	17777
4500	160049	17743
4501	160089	17708
4502	160135	17674
4503	160170	17638
4504	160214	17604
4505	160291	17572
4506	160363	17541
4507	160427	17508
4508	160484	17475
4509	160525	17440
4510	160579	17407
4511	160616	17371
4512	160664	17337
4513	160714	17303
4514	160745	17267
4515	160787	17232
4516	160835	17198
4517	160882	17163
4518	160959	17132
4519	161024	17099
4520	161088	17067
4521	161146	17034
4522	161194	16999
4523	161255	16966
4524	161309	16933
4525	161398	16902
4526	161442	16868
4527	161514	16836
4528	161597	16805
4529	161647	16771
4530	161700	16737
4531	161776	16705
4532	161821	16671
4533	161889	16638
4534	161946	16605
4535	161978	16569
4536	162052	16537
4537	162119	16504
4538	162186	16472
4539	162255	16440
4540	162370	16412
4541	162448	16380
4542	162507	16347
4543	162585	16315
4544	162646	16282
4545	162711	16249
4546	162763	16215
4547	162813	16181
4548	162886	16149
4549	162954	16116
4550	163015	16083
4551	163069	16049
4552	163125	16015
4553	163193	15982
4554	163265	15950
4555	163318	15915
4556	163391	15883
4557	163461	15851
4558	163548	15820
4559	163601	15786
4560	163697	15756
4561	163803	15726
4562	163835	15690
4563	163907	15658
4564	163965	15624
4565	164064	15594
4566	164129	15561
4567	164191	15527
4568	164260	15494
4569	164320	15461
4570	164376	15427
4571	164438	15393
4572	164509	15360
4573	164551	15325
4574	164607	15291
4575	164684	15259
4576	164719	15223
4577	164783	15189
4578	164849	15156
4579	164929	15124
4580	165061	15097
4581	165130	15064
4582	165167	15028
4583	165239	14995
4584	165271	14959
4585	165314	14923
4586	165363	14888
4587	165407	14853
4588	165436	14816
4589	165482	14781
4590	165527	14746
4591	165579	14711
4592	165650	14678
4593	165689	14642
4594	165764	14610
4595	165850	14578
4596	165935	14546
4597	166033	14516
4598	166082	14481
4599	166140	14447
4600	166205	14413
4601	166265	14379
4602	166323	14345
4603	166423	14314
4604	166487	14280
4605	166550	14246
4606	166611	14212
4607	166676	14179
4608	166731	14144
4609	166791	14110
4610	166830	14074
4611	166909	14041
4612	166984	14008
4613	167025	13973
4614	167105	13940
4615	167177	13907
4616	167232	13872
4617	167294	13838
4618	167357	13804
4619	167424	13770
4620	167500	13737
4621	167560	13703
4622	167628	13669
4623	167682	13635
4624	167759	13602
4625	167821	13567
4626	167890	13534
4627	167926	13497
4628	168005	13465
4629	168090	13432
4630	168166	13399
4631	168198	13362
4632	168255	13328
4633	168324	13294
4634	168391	13260
4635	168481	13228
4636	168551	13194
4637	168645	13162
4638	168686	13126
4639	168746	13092
4640	168858	13061
4641	168931	13028
4642	169044	12997
4643	169095	12962
4644	169197	12931
4645	169283	12898
4646	169368	12865
4647	169447	12832
4648	169485	12796
4649	169589	12764
4650	169665	12731
4651	169714	12695
4652	169807	12663
4653	169884	12629
4654	169941	12595
4655	170000	12560
4656	170091	12527
4657	170158	12493
4658	170225	12459
4659	170307	12425
4660	170364	12390
4661	170427	12356
4662	170498	12322
4663	170572	12288
4664	170639	12253
4665	170799	12226
4666	170972	12199
4667	171039	12164
4668	171117	12131
4669	171173	12095
4670	171253	12062
4671	171337	12028
4672	171403	11994
4673	171470	11959
4674	171549	11925
4675	171614	11891
4676	171684	11856
4677	171801	11825
4678	171870	11791
4679	171980	11759
4680	172080	11726
4681	172149	11692
4682	172208	11657
4683	172285	11623
4684	172346	11587
4685	172396	11551
4686	172447	11516
4687	172507	11480
4688	172569	11445
4689	172619	11409
4690	172674	11374
4691	172775	11341
4692	172843	11306
4693	172899	11271
4694	173012	11239
4695	173063	11203
4696	173157	11170
4697	173232	11135
4698	173313	11101
4699	173378	11066
4700	173459	11032
4701	173513	10996
4702	173563	10960
4703	173658	10927
4704	173719	10892
4705	173776	10856
4706	173814	10819
4707	173876	10784
4708	173945	10749
4709	173979	10712
4710	174053	10677
4711	174109	10641
4712	174186	10607
4713	174240	10571
4714	174345	10538
4715	174397	10502
4716	174455	10466
4717	174508	10430
4718	174568	10394
4719	174631	10359
4720	174673	10322
4721	174723	10286
4722	174780	10250
4723	174849	10215
4724	174911	10180
4725	174954	10143
4726	175012	10107
4727	175070	10071
4728	175153	10037
4729	175204	10001
4730	175271	9965
4731	175326	9929
4732	175381	9893
4733	175448	9858
4734	175500	9822
4735	175539	9785
4736	175602	9749
4737	175682	9714
4738	175741	9678
4739	175851	9645
4740	175919	9610
4741	175996	9575
4742	176072	9540
4743	176135	9504
4744	176211	9469
4745	176330	9437
4746	176440	9403
4747	176541	9369
4748	176609	9334
4749	176702	9300
4750	176755	9263
4751	176804	9227
4752	176838	9189
4753	176923	9155
4754	176977	9118
4755	177030	9082
4756	177082	9045
4757	177151	9010
4758	177227	8974
4759	177262	8937
4760	177294	8900
4761	177329	8862
4762	177382	8826
4763	177465	8791
4764	177511	8754
4765	177562	8717
4766	177620	8681
4767	177666	8644
4768	177721	8608
4769	177772	8571
