iter	MultiClass
3218	2.153327694
3219	2.153182066
3220	2.152997231
3221	2.152887281
3222	2.152737969
3223	2.152631627
3224	2.152595883
3225	2.152377008
3226	2.152304154
3227	2.152260762
3228	2.15219689
3229	2.152081664
3230	2.152055898
3231	2.151940375
3232	2.151800623
3233	2.151601284
3234	2.151442072
3235	2.15120259
3236	2.151093564
3237	2.151017618
3238	2.150990498
3239	2.150937375
3240	2.150859558
3241	2.150673896
3242	2.150534864
3243	2.150298877
3244	2.150237676
3245	2.150078532
3246	2.149988394
3247	2.149894754
3248	2.149555807
3249	2.149297957
3250	2.149070256
3251	2.149005649
3252	2.148940931
3253	2.148760903
3254	2.14862273
3255	2.148504665
3256	2.148445532
3257	2.148239923
3258	2.148129851
3259	2.14794412
3260	2.147863975
3261	2.1478249
3262	2.1477512
3263	2.14773383
3264	2.147481502
3265	2.147435587
3266	2.147349306
3267	2.147221503
3268	2.147052823
3269	2.146933218
3270	2.146693557
3271	2.146550136
3272	2.146415155
3273	2.146244933
3274	2.14608022
3275	2.145796684
3276	2.145752585
3277	2.145492655
3278	2.14542813
3279	2.145285043
3280	2.145103199
3281	2.144929637
3282	2.14482442
3283	2.144711321
3284	2.144540302
3285	2.144458241
3286	2.144377705
3287	2.144249213
3288	2.144079174
3289	2.143985908
3290	2.143925918
3291	2.14372091
3292	2.143485531
3293	2.143450135
3294	2.143315588
3295	2.143284749
3296	2.143230743
3297	2.143067421
3298	2.142876633
3299	2.142835833
3300	2.142703552
3301	2.142613807
3302	2.142496272
3303	2.142439044
3304	2.14228512
3305	2.14209344
3306	2.14203225
3307	2.141998458
3308	2.141817787
3309	2.141599429
3310	2.141480643
3311	2.141267473
3312	2.141232576
3313	2.141164743
3314	2.141093118
3315	2.140905153
3316	2.140794768
3317	2.1406861
3318	2.140640456
3319	2.140536776
3320	2.140352909
3321	2.140080067
3322	2.140002949
3323	2.139960541
3324	2.139756588
3325	2.139626651
3326	2.139568349
3327	2.139480827
3328	2.139431413
3329	2.139157265
3330	2.139076406
3331	2.139068712
3332	2.139037724
3333	2.138939466
3334	2.138845989
3335	2.138717843
3336	2.138639443
3337	2.138502301
3338	2.138455589
3339	2.138277961
3340	2.13825618
3341	2.138120592
3342	2.138034988
3343	2.13794204
3344	2.137779586
3345	2.137669627
3346	2.137585804
3347	2.137464141
3348	2.137398146
3349	2.137280499
3350	2.137157825
3351	2.137032747
3352	2.136869601
3353	2.136773217
3354	2.136557818
3355	2.136433177
3356	2.136344573
3357	2.136227821
3358	2.1361457
3359	2.136048988
3360	2.13597896
3361	2.135783654
3362	2.135671581
3363	2.1354066
3364	2.135236808
3365	2.135163047
3366	2.13476534
3367	2.134469993
3368	2.134402933
3369	2.134145585
3370	2.134108165
3371	2.133889875
3372	2.133864228
3373	2.133730308
3374	2.133575503
3375	2.133448099
3376	2.133373877
3377	2.133092562
3378	2.133052124
3379	2.132899878
3380	2.132799973
3381	2.132707615
3382	2.132503224
3383	2.132412206
3384	2.132336
3385	2.132308491
3386	2.13224562
3387	2.132155981
3388	2.132078637
3389	2.1319116
3390	2.131905954
3391	2.131878094
3392	2.1318233
3393	2.131810893
3394	2.131789624
3395	2.131664957
3396	2.131533505
3397	2.131422776
3398	2.131248441
3399	2.131199803
3400	2.131111878
3401	2.131058244
3402	2.130989696
3403	2.130889787
3404	2.130731399
3405	2.130643643
3406	2.130429611
3407	2.130378163
3408	2.130200431
3409	2.130114946
3410	2.130026498
3411	2.129934633
3412	2.129922948
3413	2.129875344
3414	2.129819609
3415	2.129586502
3416	2.12946184
3417	2.129344183
3418	2.129289624
3419	2.129163707
3420	2.129089207
3421	2.129048333
3422	2.128958846
3423	2.128843621
3424	2.128785868
3425	2.128544296
3426	2.12827021
3427	2.128177109
3428	2.128114822
3429	2.128058959
3430	2.127888912
3431	2.127804134
3432	2.127780405
3433	2.127745239
3434	2.127422547
3435	2.127377426
3436	2.127253283
3437	2.127171013
3438	2.127119342
3439	2.127058993
3440	2.127051827
3441	2.126962738
3442	2.126706669
3443	2.126535513
3444	2.126466428
3445	2.12637788
3446	2.126329061
3447	2.126192458
3448	2.125973277
3449	2.12585043
3450	2.125643033
3451	2.125203186
3452	2.125202721
3453	2.125133054
3454	2.125103907
3455	2.124853745
3456	2.124730345
3457	2.124575165
3458	2.124448621
3459	2.124402202
3460	2.124363838
3461	2.124292615
3462	2.124062413
3463	2.123834235
3464	2.123827198
3465	2.123704125
3466	2.123525336
3467	2.123399373
3468	2.123146109
3469	2.12307822
3470	2.12281779
3471	2.122717582
3472	2.122669083
3473	2.122561096
3474	2.122524916
3475	2.122469796
3476	2.122418562
3477	2.122339108
3478	2.122304346
3479	2.122106246
3480	2.121969864
3481	2.121931013
3482	2.121753691
3483	2.121515733
3484	2.1214691
3485	2.12140625
3486	2.121266422
3487	2.121242567
3488	2.12123379
3489	2.121171046
3490	2.121093963
3491	2.120887803
3492	2.120794049
3493	2.120661387
3494	2.120455889
3495	2.120258876
3496	2.120207467
3497	2.120198762
3498	2.12014954
3499	2.119959575
3500	2.119865018
3501	2.119777673
3502	2.119557249
3503	2.11946104
3504	2.119419081
3505	2.119303646
3506	2.119220777
3507	2.119200679
3508	2.118989093
3509	2.118874137
3510	2.118686725
3511	2.118533716
3512	2.118416779
3513	2.11838929
3514	2.11828411
3515	2.118162037
3516	2.118148176
3517	2.118091837
3518	2.117835512
3519	2.117776585
3520	2.117670854
3521	2.117491033
3522	2.117331002
3523	2.117236707
3524	2.117215436
3525	2.117195974
3526	2.117097668
3527	2.117008381
3528	2.116864908
3529	2.116816057
3530	2.116601965
3531	2.116446185
3532	2.116275628
3533	2.116035251
3534	2.115880044
3535	2.115703423
3536	2.115454803
3537	2.115388965
3538	2.11537646
3539	2.115166217
3540	2.114929219
3541	2.11478807
3542	2.114681011
3543	2.114595985
3544	2.114544767
3545	2.114415484
3546	2.11424338
3547	2.114064999
3548	2.113728377
3549	2.113705164
3550	2.113577796
3551	2.113515503
3552	2.113394369
3553	2.113345244
3554	2.113231785
3555	2.113128675
3556	2.113119775
3557	2.112948578
3558	2.11277429
3559	2.112706027
3560	2.112578006
3561	2.112348366
3562	2.112157144
3563	2.112127908
3564	2.112065896
3565	2.112007563
3566	2.1119076
3567	2.111878333
3568	2.111773286
3569	2.111521078
3570	2.111476343
3571	2.111422309
3572	2.111378441
3573	2.111298559
3574	2.111177043
3575	2.111157062
3576	2.111037065
3577	2.111008529
3578	2.110963987
3579	2.11081156
3580	2.110763673
3581	2.110749469
3582	2.110555112
3583	2.110433371
3584	2.110309673
3585	2.110175626
3586	2.109996183
3587	2.109948529
3588	2.109937705
3589	2.109892183
3590	2.109818074
3591	2.10975631
3592	2.109629557
3593	2.109610867
3594	2.109519594
3595	2.109514709
3596	2.109336439
3597	2.109213031
3598	2.109137639
3599	2.109061046
3600	2.108894865
3601	2.108808656
3602	2.108705475
3603	2.108656869
3604	2.108594155
3605	2.10847666
3606	2.108389049
3607	2.108373157
3608	2.10817938
3609	2.107992435
3610	2.107817774
3611	2.107805901
3612	2.107645395
3613	2.107491418
3614	2.107467724
3615	2.107335323
3616	2.107223268
3617	2.107152349
3618	2.106997542
3619	2.10688345
3620	2.106830081
3621	2.106674229
3622	2.106494636
3623	2.106412842
3624	2.106333647
3625	2.106254692
3626	2.106109964
3627	2.105991494
3628	2.105891243
3629	2.105826395
3630	2.105787973
3631	2.105725756
3632	2.105579567
3633	2.105521806
3634	2.105515389
3635	2.105218329
3636	2.105157151
3637	2.105077702
3638	2.105001423
3639	2.10487316
3640	2.104825128
3641	2.104813811
3642	2.104780789
3643	2.104696575
3644	2.104632599
3645	2.104470204
3646	2.104286973
3647	2.104049689
3648	2.103920714
3649	2.103794192
3650	2.103784286
3651	2.103719225
3652	2.103652001
3653	2.103596436
3654	2.10355542
3655	2.103499475
3656	2.103487755
3657	2.103392595
3658	2.10328793
3659	2.103237983
3660	2.103185892
3661	2.103036306
3662	2.102905819
3663	2.102827504
3664	2.102642211
3665	2.102471274
3666	2.102380345
3667	2.102268221
3668	2.102078501
3669	2.102047737
3670	2.10187451
3671	2.101794236
3672	2.101746599
3673	2.10172533
3674	2.10159542
3675	2.101580768
3676	2.101421102
3677	2.101333094
3678	2.101192306
3679	2.101123619
3680	2.10107584
3681	2.100913706
3682	2.100848357
3683	2.100813472
3684	2.100653341
3685	2.100532488
3686	2.100404449
3687	2.10023552
3688	2.100115238
3689	2.09994448
3690	2.09977215
3691	2.099678852
3692	2.099548711
3693	2.099538101
3694	2.099439923
3695	2.09936022
3696	2.099175588
3697	2.099150529
3698	2.099097585
3699	2.099029989
3700	2.098951594
3701	2.098804419
3702	2.098561897
3703	2.098538143
3704	2.09851136
3705	2.098356747
3706	2.098153926
3707	2.09796412
3708	2.097911122
3709	2.097889688
3710	2.097850629
3711	2.097663836
3712	2.097613342
3713	2.097518194
3714	2.097355604
3715	2.097152016
3716	2.0971451
3717	2.097029711
3718	2.0968166
3719	2.096768091
3720	2.096744622
3721	2.096614946
3722	2.096470828
3723	2.096370957
3724	2.09634851
3725	2.096167669
3726	2.096010591
3727	2.095912753
3728	2.095901846
3729	2.095729527
3730	2.095505817
3731	2.095429289
3732	2.095411942
3733	2.095333009
3734	2.095184159
3735	2.095132694
3736	2.094937598
3737	2.09488602
3738	2.094843532
3739	2.094797883
3740	2.094570307
3741	2.094386387
3742	2.094347355
3743	2.094274274
3744	2.094164009
3745	2.094156679
3746	2.09396696
3747	2.093804239
3748	2.093628536
3749	2.093313941
3750	2.093125083
3751	2.092955873
3752	2.092843304
3753	2.092797507
3754	2.092582727
3755	2.092359576
3756	2.092259469
3757	2.092189357
3758	2.092108276
3759	2.092024858
3760	2.091993468
3761	2.091889291
3762	2.091826431
3763	2.091728323
3764	2.091676362
3765	2.091564845
3766	2.091524763
3767	2.091065369
3768	2.091012002
3769	2.090807326
3770	2.090751005
3771	2.09058377
3772	2.090465834
3773	2.090336945
3774	2.090195069
3775	2.09014854
3776	2.090087391
3777	2.090048902
3778	2.090027433
3779	2.089838019
3780	2.089673692
3781	2.089651927
3782	2.089548428
3783	2.089463236
3784	2.089396986
3785	2.089273525
3786	2.089100712
3787	2.088933007
3788	2.088786768
3789	2.088711293
3790	2.088538183
3791	2.088338749
3792	2.088296841
3793	2.08815944
3794	2.088135495
3795	2.087767605
3796	2.087459809
3797	2.087384207
3798	2.087071278
3799	2.087050113
3800	2.08684167
3801	2.086757947
3802	2.086546448
3803	2.086509551
3804	2.086464227
3805	2.086380613
3806	2.086298048
3807	2.086240171
3808	2.086195764
3809	2.086078856
3810	2.086007571
3811	2.085939289
3812	2.085833612
3813	2.085730058
3814	2.085658591
3815	2.085585293
3816	2.085512012
3817	2.085177402
3818	2.084999596
3819	2.084963543
3820	2.084814637
3821	2.084749254
3822	2.084651658
3823	2.084642324
3824	2.084597739
3825	2.084480735
3826	2.084433258
3827	2.084403437
3828	2.084205399
3829	2.084130574
3830	2.083788568
3831	2.083722293
3832	2.083570403
3833	2.083405453
3834	2.0832277
3835	2.083175903
3836	2.08296815
3837	2.082957575
3838	2.082711922
3839	2.082570001
3840	2.082563882
3841	2.082510729
3842	2.08246587
3843	2.082214871
3844	2.082204426
3845	2.082064008
3846	2.081979692
3847	2.081896231
3848	2.081879513
3849	2.081809635
3850	2.081624076
3851	2.08147846
3852	2.081467744
3853	2.081397143
3854	2.081281109
3855	2.081192633
3856	2.080848964
3857	2.080739833
3858	2.080673807
3859	2.080622943
3860	2.080590097
3861	2.080548212
3862	2.080508857
3863	2.080438687
3864	2.080398854
3865	2.080355383
3866	2.080205096
3867	2.08012722
3868	2.080075867
3869	2.079909831
3870	2.079855874
3871	2.079789577
3872	2.079775435
3873	2.079580863
3874	2.07944686
3875	2.079315536
3876	2.079197288
3877	2.079147696
3878	2.079022699
3879	2.078861193
3880	2.078828769
3881	2.078799348
3882	2.0787473
3883	2.078594441
3884	2.07843788
3885	2.07815178
3886	2.078105459
3887	2.078048531
3888	2.078036202
3889	2.077926735
3890	2.077821516
3891	2.077679555
3892	2.077500322
3893	2.077388636
3894	2.077372146
3895	2.077322613
3896	2.077228707
3897	2.077126239
3898	2.076989009
3899	2.076956862
3900	2.076919944
3901	2.076889115
3902	2.076749221
3903	2.076685749
3904	2.076652024
3905	2.076593929
3906	2.07655457
3907	2.07638011
3908	2.076366411
3909	2.076272889
3910	2.076171723
3911	2.075920293
3912	2.075813172
3913	2.075757046
3914	2.075484281
3915	2.075346644
3916	2.075297611
3917	2.075131217
3918	2.075037712
3919	2.074835492
3920	2.074648606
3921	2.074455053
3922	2.074282145
3923	2.074196424
3924	2.074147878
3925	2.074104622
3926	2.073913823
3927	2.073799912
3928	2.0736209
3929	2.07354811
3930	2.073497846
3931	2.073476125
3932	2.073430387
3933	2.073334546
3934	2.073208241
3935	2.073136885
3936	2.073095907
3937	2.073060032
3938	2.072879064
3939	2.072657369
3940	2.072646369
3941	2.072491891
3942	2.072421039
3943	2.072409113
3944	2.072248889
3945	2.072209809
3946	2.072099451
3947	2.072086788
3948	2.071970155
3949	2.071941544
3950	2.071772583
3951	2.071678433
3952	2.071555429
3953	2.071489598
3954	2.071381681
3955	2.071214869
3956	2.071058278
3957	2.070837097
3958	2.070556256
3959	2.070374275
3960	2.070181299
3961	2.070172604
3962	2.070128122
3963	2.070043231
3964	2.069976188
3965	2.069899742
3966	2.069879554
3967	2.069770938
3968	2.069671989
3969	2.06955939
3970	2.069427104
3971	2.069394968
3972	2.069272059
3973	2.069168511
3974	2.06909866
3975	2.069069208
3976	2.068844226
3977	2.06864187
3978	2.068544762
3979	2.068479256
3980	2.068309607
3981	2.068076141
3982	2.067877935
3983	2.067823139
3984	2.067683912
3985	2.067542759
3986	2.067327508
3987	2.067200546
3988	2.067175094
3989	2.066969677
3990	2.066927734
3991	2.066818125
3992	2.066666667
3993	2.066456354
3994	2.066296879
3995	2.066199978
3996	2.066169789
3997	2.066121868
3998	2.066106683
3999	2.066003776
4000	2.065828852
4001	2.065723344
4002	2.065629541
4003	2.065608148
4004	2.065521467
4005	2.065408503
4006	2.065366357
4007	2.06528062
4008	2.065025244
4009	2.06500234
4010	2.064780891
4011	2.064649107
4012	2.064494011
4013	2.064377643
4014	2.06414382
4015	2.064095453
4016	2.063985623
4017	2.063838834
4018	2.063815324
4019	2.063654139
4020	2.063544209
4021	2.063403029
4022	2.06322754
4023	2.063188954
4024	2.063116115
4025	2.063075419
4026	2.06287425
4027	2.062804153
4028	2.062672851
4029	2.062649188
4030	2.062605441
4031	2.062469083
4032	2.062460911
4033	2.062370336
4034	2.062280195
4035	2.062234701
4036	2.062029356
4037	2.061831488
4038	2.061681534
4039	2.061573328
4040	2.061516171
4041	2.061322776
4042	2.061275187
4043	2.061213993
4044	2.061118599
4045	2.060960379
4046	2.060875617
4047	2.060577703
4048	2.060489783
4049	2.060452125
4050	2.060355213
4051	2.060246481
4052	2.060099734
4053	2.059841857
4054	2.05977589
4055	2.059742387
4056	2.059700571
4057	2.059642834
4058	2.05943529
4059	2.059382709
4060	2.059363473
4061	2.05930311
4062	2.059229586
4063	2.059041769
4064	2.058942274
4065	2.058896174
4066	2.058703295
4067	2.058555336
4068	2.058439128
4069	2.058350515
4070	2.058192133
4071	2.058069661
4072	2.057912279
4073	2.057869521
4074	2.057758418
4075	2.057579283
4076	2.057503923
4077	2.057450372
4078	2.057211707
4079	2.057078451
4080	2.056887219
4081	2.056788916
4082	2.056691253
4083	2.056480582
4084	2.056341022
4085	2.056307164
4086	2.056249411
4087	2.056086105
4088	2.056019861
4089	2.055978605
4090	2.055938596
4091	2.05574252
4092	2.05556076
4093	2.055486072
4094	2.055319387
4095	2.055255066
4096	2.055183883
4097	2.05500474
4098	2.054958059
4099	2.054739848
4100	2.054688698
4101	2.054652193
4102	2.054554543
4103	2.05426439
4104	2.054245319
4105	2.05419172
4106	2.054152674
4107	2.054084317
4108	2.053938037
4109	2.053866459
4110	2.053811756
4111	2.053663275
4112	2.053511227
4113	2.053414049
4114	2.0533719
4115	2.053327867
4116	2.053302156
4117	2.053211997
4118	2.052953961
4119	2.05286541
4120	2.052696849
4121	2.052654064
4122	2.05255435
4123	2.052519012
4124	2.052508475
4125	2.052364408
4126	2.052295349
4127	2.052104458
4128	2.052035619
4129	2.051923899
4130	2.051907913
4131	2.051839489
4132	2.051622445
4133	2.0515854
4134	2.051471286
4135	2.051271659
4136	2.051055279
4137	2.050930547
4138	2.05084795
4139	2.050728138
4140	2.05071611
4141	2.05068464
4142	2.050564789
4143	2.050432205
4144	2.050329705
4145	2.050237792
4146	2.050045346
4147	2.049904479
4148	2.049660944
4149	2.049535005
4150	2.049429184
4151	2.049236643
4152	2.049081751
4153	2.048978867
4154	2.048863452
4155	2.048689056
4156	2.048487801
4157	2.048439091
4158	2.048373569
4159	2.048341077
4160	2.048326277
4161	2.048213146
4162	2.048171535
4163	2.048119458
4164	2.048038876
4165	2.048010664
4166	2.0478951
4167	2.047784718
4168	2.047672594
4169	2.047615873
4170	2.04758224
4171	2.047429
4172	2.047313695
4173	2.047274897
4174	2.047158764
4175	2.047113596
4176	2.046872474
4177	2.046821331
4178	2.046742084
4179	2.046598399
4180	2.046244921
4181	2.046183453
4182	2.046032685
4183	2.045977052
4184	2.045931527
4185	2.045768107
4186	2.045596807
4187	2.045252473
4188	2.045236534
4189	2.045102476
4190	2.045021602
4191	2.044997457
4192	2.044849163
4193	2.044758044
4194	2.044596988
4195	2.044565613
4196	2.044552193
4197	2.044399447
4198	2.044315551
4199	2.04427411
4200	2.04409028
4201	2.044050588
4202	2.043913576
4203	2.043874002
4204	2.043691413
4205	2.043504592
4206	2.043409665
4207	2.043342342
4208	2.043295778
4209	2.043288564
4210	2.043233996
4211	2.043148617
4212	2.043117771
4213	2.042931737
4214	2.042821236
4215	2.042778994
4216	2.042740674
4217	2.042694781
4218	2.042571834
4219	2.042554925
4220	2.042467728
4221	2.042402089
4222	2.042401373
4223	2.042175999
4224	2.042088482
4225	2.042010995
4226	2.041973107
4227	2.041756201
4228	2.041631986
4229	2.04158786
4230	2.041473836
4231	2.041325339
4232	2.041196009
4233	2.041140702
4234	2.040805062
4235	2.040780594
4236	2.040698979
4237	2.04053421
4238	2.040449587
4239	2.040253564
4240	2.040208602
4241	2.040188675
4242	2.040169261
4243	2.04016659
4244	2.040128862
4245	2.040030712
4246	2.039848257
4247	2.039770182
4248	2.039633934
4249	2.039382818
4250	2.039370098
4251	2.039316875
4252	2.039058864
4253	2.039021569
4254	2.038816705
4255	2.038706317
4256	2.038659437
4257	2.038497855
4258	2.038197448
4259	2.038157929
4260	2.038069271
4261	2.038050373
4262	2.037822729
4263	2.037753295
4264	2.037712855
4265	2.037701033
4266	2.037621873
4267	2.037590071
4268	2.037543707
4269	2.037376691
4270	2.037340937
4271	2.037310624
4272	2.03724988
4273	2.037125236
4274	2.0370897
4275	2.037037126
4276	2.036903374
4277	2.036890426
4278	2.036839545
4279	2.036663996
4280	2.036488327
4281	2.036381491
4282	2.036246875
4283	2.03605792
4284	2.036026473
4285	2.035973153
4286	2.035867778
4287	2.035746303
4288	2.035540118
4289	2.035503786
4290	2.035339393
4291	2.035251722
4292	2.035240378
4293	2.03503127
4294	2.034957896
4295	2.034905515
4296	2.034851507
4297	2.034738877
4298	2.034650566
4299	2.034581149
4300	2.034514359
4301	2.034434575
4302	2.034418131
4303	2.034410596
4304	2.034340857
4305	2.034220892
4306	2.034069001
4307	2.034009088
4308	2.033848932
4309	2.033813497
4310	2.033632825
4311	2.033600035
4312	2.03359207
4313	2.033530862
4314	2.033447705
4315	2.033256943
4316	2.033103072
4317	2.032965295
4318	2.032859613
4319	2.032722822
4320	2.032565881
4321	2.032439959
4322	2.032275359
4323	2.03213935
4324	2.031870637
4325	2.031588899
4326	2.031466424
4327	2.031416965
4328	2.031380158
4329	2.031311947
4330	2.031108385
4331	2.030877474
4332	2.030694289
4333	2.030689471
4334	2.03054889
4335	2.030531756
4336	2.030447514
4337	2.030321514
4338	2.03017429
4339	2.030049305
4340	2.030016261
4341	2.029833077
4342	2.02971384
4343	2.029622504
4344	2.029577911
4345	2.029489034
4346	2.029325566
4347	2.029121501
4348	2.029036223
4349	2.028953597
4350	2.028862474
4351	2.028695634
4352	2.028610627
4353	2.028570698
4354	2.028540545
4355	2.028467271
4356	2.02836461
4357	2.028149165
4358	2.02791473
4359	2.027784522
4360	2.027613288
4361	2.027568826
4362	2.027508466
4363	2.027487556
4364	2.027223102
4365	2.02715227
4366	2.027113368
4367	2.027040658
4368	2.026984219
4369	2.026898684
4370	2.026837724
4371	2.026790606
4372	2.026685314
4373	2.026657437
4374	2.026417902
4375	2.026341507
4376	2.026249021
4377	2.026223962
4378	2.026163737
4379	2.026109292
4380	2.026043793
4381	2.026028113
4382	2.025924294
4383	2.025861642
4384	2.02580016
4385	2.025662748
4386	2.025635103
4387	2.025463604
4388	2.025250591
4389	2.025180182
4390	2.02517746
4391	2.024899579
4392	2.024848679
4393	2.024773868
4394	2.024681829
4395	2.024657045
4396	2.02462728
4397	2.024404563
4398	2.024353254
4399	2.024150529
4400	2.023931103
4401	2.023851451
4402	2.023526367
4403	2.023303968
4404	2.023142923
4405	2.023036146
4406	2.022987093
4407	2.022757488
4408	2.022669339
4409	2.022579788
4410	2.022419168
4411	2.022354656
4412	2.022257712
4413	2.022156276
4414	2.022035411
4415	2.02188601
4416	2.0216344
4417	2.021471701
4418	2.02131313
4419	2.02123136
4420	2.021035559
4421	2.020976232
4422	2.020822112
4423	2.020612984
4424	2.020522847
4425	2.020352438
4426	2.020025735
4427	2.019909312
4428	2.01976533
4429	2.019700387
4430	2.019589691
4431	2.019419639
4432	2.019275112
4433	2.019175755
4434	2.01915834
4435	2.019055474
4436	2.01904787
4437	2.018798599
4438	2.018645945
4439	2.018624322
4440	2.018588435
4441	2.018512169
4442	2.018475072
4443	2.018251515
4444	2.018246695
4445	2.018236358
4446	2.018163445
4447	2.018156959
4448	2.018097838
4449	2.017870881
4450	2.017861157
4451	2.017796363
4452	2.017675107
4453	2.017519256
4454	2.017357749
4455	2.017296997
4456	2.017291115
4457	2.017246112
4458	2.017245128
4459	2.017191272
4460	2.017151491
4461	2.016928443
4462	2.01689411
4463	2.01682189
4464	2.016728023
4465	2.01664345
4466	2.016571937
4467	2.016526295
4468	2.01648592
4469	2.016292637
4470	2.016254528
4471	2.016225582
4472	2.016154912
4473	2.016076938
4474	2.01603603
4475	2.015956142
4476	2.015870859
4477	2.015763982
4478	2.015696253
4479	2.015615791
4480	2.015551707
4481	2.015545041
4482	2.015453676
4483	2.015417757
4484	2.015229612
4485	2.015047142
4486	2.014891489
4487	2.014749977
4488	2.014541279
4489	2.014361408
4490	2.01435268
4491	2.01431442
4492	2.014275842
4493	2.014201971
4494	2.014124628
4495	2.014063662
4496	2.013827278
4497	2.013818176
4498	2.013805056
4499	2.013767679
4500	2.013757188
4501	2.013596548
4502	2.013568969
4503	2.013505468
4504	2.013434213
4505	2.013268451
4506	2.013093526
4507	2.013034655
4508	2.012987292
4509	2.012847143
4510	2.012725562
4511	2.012540526
4512	2.012502866
4513	2.012354041
4514	2.01233148
4515	2.012281192
4516	2.012271812
4517	2.012210209
4518	2.012196578
4519	2.012095739
4520	2.011993452
4521	2.0119772
4522	2.011945489
4523	2.011822174
4524	2.011703284
4525	2.011550842
4526	2.011524381
4527	2.011370967
4528	2.011331119
4529	2.011265396
4530	2.011223033
4531	2.011089449
4532	2.011043615
4533	2.01086105
4534	2.010830168
4535	2.010516144
4536	2.010502836
4537	2.010389729
4538	2.010146504
4539	2.010026792
4540	2.009742128
4541	2.009655725
4542	2.009469298
4543	2.009297458
4544	2.009082995
4545	2.008988054
4546	2.008842796
4547	2.008786661
4548	2.008783195
4549	2.008721406
4550	2.008653642
4551	2.008438526
4552	2.008346282
4553	2.008324359
4554	2.008208591
4555	2.008199105
4556	2.00797575
4557	2.007887097
4558	2.007790383
4559	2.007585835
4560	2.007403706
4561	2.007369949
4562	2.007350083
4563	2.007211157
4564	2.007133709
4565	2.006961315
4566	2.006832429
4567	2.006790809
4568	2.006705778
4569	2.006647927
4570	2.006571076
4571	2.006493554
4572	2.006438215
4573	2.006350283
4574	2.006310758
4575	2.00603393
4576	2.005832598
4577	2.005533656
4578	2.005470344
4579	2.005263432
4580	2.005231713
4581	2.005082899
4582	2.004902374
4583	2.004891135
4584	2.004750238
4585	2.004574896
4586	2.004397378
4587	2.004385504
4588	2.004299556
4589	2.004206602
4590	2.004194461
4591	2.004161677
4592	2.004119803
4593	2.004060727
4594	2.003832483
4595	2.00371462
4596	2.003630115
4597	2.00352742
4598	2.003429861
4599	2.003387428
4600	2.003348623
4601	2.003173787
4602	2.003108127
4603	2.002913759
4604	2.0026684
4605	2.002482113
4606	2.002359875
4607	2.00232701
4608	2.00217845
4609	2.002147812
4610	2.002043544
4611	2.001940752
4612	2.001933664
4613	2.001793065
4614	2.001627681
4615	2.001583458
4616	2.0014257
4617	2.001286621
4618	2.001246487
4619	2.001177178
4620	2.001082863
4621	2.00099513
4622	2.000902554
4623	2.000864502
4624	2.000848177
4625	2.000770328
4626	2.000750975
4627	2.000637885
4628	2.000589042
4629	2.000544539
4630	2.000456684
4631	2.000378221
4632	2.000169248
4633	2.00000626
4634	1.999882245
4635	1.999797661
4636	1.999651971
4637	1.999585477
4638	1.999421948
4639	1.999370968
4640	1.999335613
4641	1.999228469
4642	1.99911967
4643	1.998995412
4644	1.998952655
4645	1.998920982
4646	1.998681347
4647	1.998626989
4648	1.998476163
4649	1.998413283
4650	1.998303404
4651	1.998197574
4652	1.998067858
4653	1.998055773
4654	1.997841061
4655	1.997659976
4656	1.997550823
4657	1.997377571
4658	1.997339338
4659	1.997088708
4660	1.997041659
4661	1.996911425
4662	1.996842312
4663	1.996803273
4664	1.996747774
4665	1.99669558
4666	1.996633964
4667	1.996608819
4668	1.996379805
4669	1.996353441
4670	1.996244423
4671	1.996092374
4672	1.99606814
4673	1.996007179
4674	1.995899041
4675	1.995828764
4676	1.99573826
4677	1.995711451
4678	1.995553434
4679	1.995496793
4680	1.995305725
4681	1.995226848
4682	1.995187578
4683	1.995100821
4684	1.995031908
4685	1.994873117
4686	1.994765103
4687	1.994740196
4688	1.994583814
4689	1.994510136
4690	1.994396445
4691	1.994299502
4692	1.994097018
4693	1.994092752
4694	1.99379508
4695	1.993728989
4696	1.993640197
4697	1.993598046
4698	1.993390258
4699	1.993367525
4700	1.993279574
4701	1.993153406
4702	1.993139329
4703	1.993066601
4704	1.992984925
4705	1.992883518
4706	1.992843976
4707	1.99279164
4708	1.99271144
4709	1.992661636
4710	1.992473213
4711	1.99240529
4712	1.992356872
4713	1.992236879
4714	1.991988164
4715	1.991897023
4716	1.991587271
4717	1.991503357
4718	1.991460531
4719	1.991307757
4720	1.991172096
4721	1.990974221
4722	1.990823995
4723	1.99069251
4724	1.990455965
4725	1.990341938
4726	1.990247556
4727	1.990228542
4728	1.990182581
4729	1.990099943
4730	1.990084646
4731	1.989796184
4732	1.989726884
4733	1.989582642
4734	1.989547959
4735	1.989498138
4736	1.989358316
4737	1.98920879
4738	1.989031557
4739	1.988946849
4740	1.988905831
4741	1.988860129
4742	1.988777633
4743	1.988722326
4744	1.98857241
4745	1.988356717
4746	1.988295595
4747	1.988290374
4748	1.988195366
4749	1.988146248
4750	1.987979821
4751	1.987803056
4752	1.987748713
4753	1.987682616
4754	1.987664378
4755	1.987549554
4756	1.987427206
4757	1.987332688
4758	1.98725068
4759	1.987201158
4760	1.987137305
4761	1.986906553
4762	1.986833048
4763	1.986670739
4764	1.98664684
4765	1.986596193
4766	1.986343681
4767	1.986249455
4768	1.986201323
4769	1.985992962
4770	1.985844948
4771	1.985776076
